Total	Review
3	['종종 시켜먹는집근데 늘 요청사항은 잘 확인안해주시고 그래도 가족들이 좋아해서 자주 시켜먹네요']
2	['순살시켰는데 다 가슴살같아요']
4	['먹을만합니다 양도 가격대비 적당한것 같습니다 딸내미들은 만족해 합니다']
5	['늘 먹는 디디 치킨 맛있어요']
3	['파닭하고 양념은 양념있어 먹을만한데 후라이드가 좀 후라이드 빼고 먹으면 좋을듯']
4	['또띠아 토마토소스 전자렌지로 셀프로 데워서 먹어야되요 배달 늦고요 솔직히 재구매 의사 없 그냥 치킨만 시켜드세요']
5	['맛잇닭 근데소스들이 멕시코음식맛안좋아하는분은 호불호가 많이갈릴수있어서멕시코음식 맛확실히 좋아하시는분만 주문하세요']
5	['어른 셋이 먹어도 양이 충분하고 치킨도 바삭하고 맛있어요']
5	['맛도 좋고 양도 푸짐하고 다좋은데 또띠아좀 대파서 갔다주세요']
5	['맛있게 잘먹었어요양두많구 좋와요']
5	['아이들의 가지각색 입맛을 다 갖춘 메뉴라 매우 만족합니다']
5	['간만에 먹는데 맛있습니다']
4	['처음시켜봤는데 괜찮아요']
4	['맛잇게 잘먹었습니다 우리이쁜 세아이랑 맛잇게 잘먹었어요']
5	['아이들과 맛있게 잘먹었습니다']
4	['맛있게 잘먹었습니다 생각보다 양이 많더라고요  남자 둘이서 먹기에도 많은양 배달도 빨리 오셔서 좋았습니다']
2	['배달이 엉망이네요 소스가 여기저기 다 묻고 치킨도 날개와 다리 닭봉외엔 아무것도 없네요 애들이 배고파해서 그냥 먹긴 하는데 뭔일인가 싶네요']
3	['간징치킨이 후라이드 인지 간장인지 구별도 안돼게 소스가 너무 조금 적었어요']
5	['맛있어요 정말 먹어보세영']
5	['잘먹었습니다잘먹었습니다']
5	['근래 먹어본 치킨중에 가장 독특한맛의 치킨인듯 맛있음']
5	['후라이드 하나 먹고는 배가 불렀습니다 방심하다 당했습니다 잘먹었습니다']
5	['두번째 주문인데 항상 만족스럽습니다배달도 빨리 해주시고 맛이랑 양 둘다 좋았어요']
5	['배달도 빠르고 가지맛을 볼수있어서 좋아요']
2	['주문하고 언제오냐 전화하니 분찍었는데 안봤냐 큰소리 치더니 결국은 한시간분이 넘어서 오더군요 지난번도 시간 넘게 기다려 받은적 있는데 완전 꽝이네요']
5	['배달과 맛이 신선하고 좋았습니다']
5	['단골로 시켜먹는곳이에요']
5	['양도많고 맛도잉고 너무좋아여']
4	['또띠아에 싸 먹으니 배 부르네요원래 캔콜라는 안주나요별도로 시켜야 하나요']
3	['비오긴햇지만 시간반은너무했습니다']
5	['배달도 정말 빨랐고 너무 맛있었어요특히 닭강정이 가장 맛있었어용']
5	['맛있어요 배달도 빨라요']
5	['세가지맛 다 맛있고 양도 푸짐해서 좋아요']
1	['맛은하나도없고 콜라변경했는데 작은게오고 영서비스가 안좋네여 별하나도 주기가 아깝네여 두번다시는 안시켜먹을것 같네여']
5	['맛은늘좋아요 배달이 아쉽네요']
5	['맛있어요 양파가 좀더 많으면 좋겠어요']
5	['배달은 좀 느리지만 넘 맛나요']
3	['뭔가 좀아쉽다는 느낌입니다']
4	['치킨이 차게오네요 자이상용']
4	['배달이 예정시간보다 늦게왔어요 그래도 맛있게 먹었어요']
1	['아니 간장치킨치킨인가요 후라이드인가요']
5	['맛있어요 좋아요 좋아요']
5	['솔직히 맛을떠나 배달이라는게 편할려고 먹는건데 이메뉴는 뭘 싸먹어야되기도하고 또띠아 후라이펜에 구워야되고 귀찮네요 전자렌지보다 후라이펜 구워야 개인적으로 맛이 나네요']
4	['의외로 양이 많아서 두번에 걸쳐 먹었어요']
4	['맛있네요 사업 번창하시길']
5	['항상 주문하는곳 맛있게 잘먹었습니다']
5	['배달도 빠르고 양도 만족하면서 맛까지 있어서 최고입니다']
5	['맛있어요 파닭이 진짜 맛있네요 닭강정도 소스가 맛있어요 배부르게 잘먹었어요']
5	['맛있게 잘 먹었습니다  ']
1	['소스가 안왔네요 귀찮아서 전화안합니다 먹을만하네요']
5	['생각보다 생각보다 생각보다 굿']
5	['닭도 맛나고 배달시간이 엄청빠르네요']
4	['맛은있는데 가격이너무비싸네요']
5	['싱글 혼자먹기 적당하고 맛나네요 번째 시켜 먹은거 같은데 맛 여저하네요 잘먹었어요']
5	['치킨 맛도 좋고 양도 좋고 배달도 좋고 주문을 안 할 이유가 없어요']
5	['지난번엔 양파가 빠졌는데 이번엔 잘왔네요 맛있게잘먹었네요']
5	['맛있네용 담에 시킬게요']
5	['양도 푸짐하고 맛있게 잘 먹었습니다']
5	['양이 적어서 치킨을 시키면 늘 남았는데 요건 딸이랑 둘이 같이 먹기 적당해요싱글세트 굿']
5	['잘 먹었습니다 처음 시키는데 만족했어요 ']
5	['빠른배달 싼가격에맛나게잘먹었습니다']
5	['세가지 맛을 한번에 먹을수 있어서 좋아요 배달도 빨랐습니다']
3	['쏘쏘쏘 음 느끼한 느낌의 느낌']
2	['치킨무 추가 했는데 무 하나만 옴 전화하니깐 전화도 안받네 ']
5	['이집 치킨 잘함 아주 잘함']
5	['존맛 디디치킨가지 맛을 한번에 볼 수 있어 행복합니당']
3	['맛있게 먹었습니다 가지맛을 한번에 좋아요']
4	['다른곳에 비해 양이 푸짐한거같아요']
5	['잘먹엇어여으 배달도 좋아여']
4	['오늘 유난히 치킨에서 닭냄새가 심하게 나는듯 하네요 양념이나 간장은 소스에 묻혀서 그른가 잘모르겟는데 후라이드는 유난히 냄새가 많이나네요 도저히 못겟네요']
5	['배달도 빠르고 아주 맛있게 먹었어요']
5	['파묻혀는 첨 시켰는데 너무 맛있어요']
5	['배달도 빠르고 맛있게 잘 먹었어요 ']
5	['맛나요 태풍때문에 배달이 조금 늦긴했지만 전처적으로 만족합니다']
1	['진짜 리뷰도 안쓰고 그냥 넘어가려고했는데 싱글홈세트인지도모르고 구매했다가 양이없어서 이상하다고 다시들어가서보니 싱글홈세트였고 물론 그건제가잘못봐서 잘못시킨건 인정합니다 근데 떡을 주기싫으면주지를말던가 안익은떡을주고 분 이나걸리고하진짜 개진상짓안하려했는데 진짜심하네요 전화해서 떡안익었다고 이야기하니 그럴일없다는듯이 전화받고 사과라는 게먼저나와야하는거아닌가요 난중에서야 꾸역꾸역 죄송하다는 사과하시고하사장님 진짜 그냥 이렇게하실꺼면 장사하지마세요']
5	['태풍때문이라지만 한시간 반 기다린건 좀 심했어요 사장님 바쁘신데 정신 없는거 같아 일단 별은 개로 기다린 만큼 써비스 닭다리 하나가 아쉽네요']
5	['맛은 있었는데 양이 진짜 적어요']
5	['엄청 맛납느 배달도빠르고 친절해요']
4	['맛있어요자주먹는편인대오랜만에먹었는대도맛은그대로내요']
5	['맛도 좋고 양도 적당하고 굿이예요']
5	['아주 괜찮아요 만족스러워요']
5	['분 걸린다 하시더니 분만에 가져다 주셨네요  감사히 잘먹었습니다  ']
4	['맛은 있었지만 간장소스가 좀 더 제대로 베어있다면 더 맛있었을 것 같아요']
5	['가지 맛을 한꺼번에 즐길수 있으니 넘 맛나고 좋아요']
5	['와우 맛집발견이에요 후라이드도 바삭하구 되게 맛있었어요']
5	['진짜 맛있고 배달 빨라요']
4	['맛은 맛있는데싱글을 못봐서 양이적네요 사진처럼 깍두기랑 비교하세요 깍두기도 스몰사이즈인듯요 여기는 쿠폰이없어요']
5	['좋아요 맛있게 잘 억었습니다']
5	['맛있어요 따듯하니좋아요']
4	['맛도 다양하고 양도 많고 맛있어요 ']
4	['오랜만에 바삭하니 맛있게 먹었어요열심히 먹느랴 사진이 없다는또주문할께요']
5	['배달도 빨리왔고 맛있게 잘먹었어요']
4	['양념치킨이랑 닭강정이랑 맛 차이가 항상 궁금했는데 닭강정이 양념에 비해 더 매콤달콤하네요 트리플콤보시키다가 순살시켜봤는데 좀 딱딱퍽퍽했어요']
4	['맛있어요 배달도 빨라요']
5	['항상 맛있고 배달도 신속 친절하세요']
5	['맛있고 양도 많아요 종종 시켜먹습니다']
4	['혼자 먹기에 좋은 양이에요 양념 맛은 처음 먹어보는 맛인데 맛있네여 세가지중에 전 간장이 제일 맛있었어용']
5	['맛있고 배달도 빠르고 좋아요']
5	['잘먹었습니다 감사합니다']
1	['정말 거지같은 배달이네요 분명 시킨건 색치킨인데 제가 먹은건 색치킨이네요 고객님을 생각하는 사장님의 일편단심마냥 치킨이 한군데로 다 뭉쳐져있네요 이건뭐 배달기사님이 바텐더도아니고 이렇게 잘 섞어냈을줄은 생각도 못했네요 정말 감격스러운 영접이었습니다 다시는 안시켜먹을게요 그리고 점수남기는거 배달 점주고싶은데 안되네요 이거 점감인게 최저점수가 점이네요']
5	['소스양이 많았으면 좋겠어요']
4	['양도많고 맛있게 먹엇습니다']
4	['오늘은 배달이 빨라서 좋았어요']
2	['순살시켰는데 뼈가 나오네요']
5	['순살파닭시켰는데 양도 많고 튀김옷도 맛있어요 소스 따로오는게 안눅눅하니 바삭하고 좋아요']
4	['간장치킨 참 맛있네요 몇번 주문해서 먹었는데 오늘은 특히 맛있었습니다 양념치킨은 너무 달고 후라이드는 기름냄새가 좀 나네요하지만 바삭하고 맛있었어요다음에 재주문할게요']
5	['맛있어요 또시켜 먹을께요']
5	['넘 맛나요 뭐든 잘 안먹는 아이 치킨마서도 잘 안먹는데 여기껀 아이도 잘 먹어요']
5	['진짜 맛있어요 다음에도 또 시켜먹을거에여 배달도 친절하시고 빨라요']
5	['저녁은 먹었는데 간단히 중복 분위기 내고 싶어서 시켰어여 골고루 맛볼수 있어 좋습니다']
5	['배달도 빠르고 맛있어요']
5	['배달도 빠르고 맛도 좋아요']
5	['급하게 먹느라 사진을 못찍엇네요 배달도 빠르고 양도많고 무엇보다 맛이 진짜 맛나네요 양념치킨 소스도 엄청 많이 주시고다음에또 주문 할께요']
5	['디디치킨은 간장치킨이 제일 맛있어요']
5	['맛잇고 배달도 빠르네요']
5	['맛잇게 잘먹었습니댜 후라이드 잘하시네요 중간에 매운양념 진짜 맛나녀']
5	['엄청친절하고 맛또한좋습니다']
5	['맛있어요 치킨도 바삭바삭하고 양념도 안느끼해요 특히 파닭소스가 코찡 하지않아서 더 맛있게 먹었어요']
3	['맛은 솔직히 기대이하였습니다 그리고 파닭을 시켰는데 파가 안왔어요 그냥 그러려니하고 먹었습니다 양은 많네요']
5	['진짜 맛잇어요 자주애용할게요']
3	['배달도 생각보다 빨리오고 양도 적당하고 맛있어서 좋았어요']
5	['역시 디디 요즘 치킨은 디디에서 시킨다']
4	['핫도그는 옥수수가 박혀있어요 맛은 그냥 그랬습니다 새우링은 괜찮아요 상상하는 맛입니다 치즈스틱은 사서 먹으면 많이 늘어지고 그맛에 먹는데 좀 아쉽습니다']
5	['음식이 빨리오고 맛있습니다']
5	['맛있어서 또 시켜먹을게요 ']
5	['사장님이 배달해주신거 같은데 친절하시고 파도 많이주셔서 맛있게 잘먹었습다']
4	['오늘도 맛있게 먹었습니다 그런데 오늘은 쿠폰이 안왔어요 거의 장 모아가는데 담에 두장 주시나요']
5	['맛있어요 항상먹어요 벌써 여섯번째 ']
5	['항상 먹던 곳 입니다 맛있어요']
5	['자주시켜먹어요양도맛도굿']
5	['맛있어요 양 많고 양념도 괜찮고 간장도 맛있고 잘먹었어요']
4	['맛도 있고 다 좋았는데 배달 요청사항에 문두드리고 문앞에 놔달라고 했는데 무시하시고 그냥 문 두드리고 나올때까지 기다리시더라고요  다음부턴 요청사항좀 들어주세요 ']
3	['자주 먹는집입니당 맛나고 양 많고 굿굿']
5	['맛은 정말 최고 입니다 제가 좋아하는 이유는 바로 이런 맛 좋은 음식 중에 가장 좋은 곳 입니다']
3	['싱글세트인데 양 많아요 양념이 좀 매워요']
4	['타브랜드 세가지맛보다는 맛있게 먹었어요 양은 적은 느낌였는데 둘이 먹었는데 남았어요 제 입맛에는 양념이 매콤달콤하고 떡 제일 맛났어요']
4	['단골이에요 가성비짱 맛도짱']
5	['디디 핫양념은 혼자먹음 별로였는디 크림 소스랑 같이 먹으니 존맛임']
3	['양은푸짐한데 맛은 보통 그래도 재주문 의사는 있어요']
5	['시켜먹을때 마다 진짜 맛있습니다']
5	['맛있어요 요근래 계속먹어요']
1	['어떻게 가져왔는지  뒤죽박죽  딱 보자 마자 맛있는 치킨이라도 맛없어짐  ']
4	['처음 먹었는데 괜찮네요']
5	['먹기바빠 사진이 없네요 까르보치킨 소스가 너무 맛있어요 다먹고 소스 바닥까지 긁어 먹었네요  퍽퍽살 싫어 하는데 딱 좋아하는 부위만 들어있으면서 세가지 맛까지 즐길수있는데 가격은 또 무지 저렴해서 남는게 있으실까 싶어요 맛있게 잘 먹었습니다']
5	['다들 맛있게 먹었어요 감사합니다']
5	['완전 맛있어요다음에도 시킬려구요']
5	['맛있습니다 다음번에도 이용하겠습니다']
5	['오자마자 먹느라 못 찍었네요 좀 남은 사진찍었네요   양도 맛도 만족스러워요 ']
5	['구성도 알차고 맛도 좋아요 퍽퍽한살 싫어하는 우리가족에겐 딱인 세트메뉴']
3	['맛은좋고 다좋은 배달이 시간분만에 도착하네요']
5	['다른 타사 치즈볼보단 디디치킨 치즈볼이 짱임 그리고 치킨도 안질리는 가지맛이라 매번 디디치킨마누시켜먹어욤']
5	['감사합니당 잘 먹었어요 ']
4	['맛있어여 좋아요 또 주문할게요']
5	['양도 많고 싸고 맛있어요']
