,Category,Location,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
129,치킨,강남구 역삼동,BBQ-서초점,hj**님,황금올리브닭다리（반반）/1,맛있게 잘 먹었어요~~~ 배달로 빨랐어요~/,5,5,5,5,2020년 11월 14일
130,치킨,강남구 역삼동,BBQ-서초점,ab**님,황금올리브닭다리/1,바삭하고 맛있어요! 잘 먹었습니다~!,5,5,5,5,2020년 11월 13일
131,치킨,강남구 역삼동,BBQ-서초점,ea**님,"극한왕갈비치킨/1,BBQ 모듬볼 10개/1",다이어트중이라 1년만에 치킨을 시켜먹어보네요 ... 다음엔 메이플 치킨 시켜먹어보고싶어요,5,5,5,5,2020년 11월 10일
132,치킨,강남구 역삼동,BBQ-서초점,co**님,황금올리브치킨/1(추가메뉴(BBQ닭껍데기)),후회하지 않는 주문과 시간 맛도 좋습니다,5,5,5,5,2020년 11월 8일
133,치킨,강남구 역삼동,BBQ-서초점,by**님,황금올리브치킨/1(추가메뉴(양념소스추가)),배달은 빨랐는데 뼈 근처 살은 떨어지지 않고 약간 냄새도 나서 먹기 힘들었어요. 평소 시키던 거 생각해보면 닭이 아주 약간 더 익었어야하는 거 아닌가 싶었습니다. 뼈를 발라먹을 수가 없었어요 손으로 당겨도 살이 뼈에서 안 떨어져서,3,3,4,5,2020년 11월 6일
134,치킨,강남구 역삼동,BBQ-서초점,de**님,오리지날 양념치킨/1,비비큐라고 다 같은 비비큐가 아니져. 다른곳에서 잘못 시키고 엄청 실망했더라는.. 서초점이 최고에요!!! 늘 만족하는 배달입니다 ㅎㅎ,5,5,5,5,2020년 11월 4일
135,치킨,강남구 역삼동,BBQ-서초점,su**님,"메이플버터갈릭（6개）/1,메이플4개＋모둠볼6개/1",딸내미가 성화라 시켜봄 방송대로~ 괜찮았서욤,5,5,5,5,2020년 10월 25일
136,치킨,강남구 역삼동,BBQ-서초점,so**님,메이플6개＋자메이카반/1,메이플 바삭달콤 먹을잔한데 좀 질려요,5,5,5,5,2020년 10월 22일
137,치킨,강남구 역삼동,BBQ-서초점,ru**님,메이플6개＋황올반/1,역시 비비큐 치킨은 여기서만,5,5,5,5,2020년 10월 21일
138,치킨,강남구 역삼동,BBQ-서초점,qw**님,메이플4개＋모둠볼6개/1,발명왕 봤는데 비닐봉투없음 젓가락 없음,4,5,5,5,2020년 10월 18일
139,치킨,강남구 역삼동,BBQ-서초점,am**님,메이플4개＋모둠볼6개/1,메이플은 너무 달고 느끼한맛이라 다음엔 그냥 스모크 시킬것같다 치즈볼은 괜찮았음 치즈맛 고구마맛 초코맛,5,3,4,5,2020년 10월 18일
140,치킨,강남구 역삼동,BBQ-서초점,ny**님,황금올리브（반반）/1,비비큐 서초점은 진리입니다 담번에 양념 넉넉히 주세요~,5,5,5,5,2020년 10월 17일
141,치킨,강남구 역삼동,BBQ-서초점,ho**님,메이플버터갈릭（6개）/1,느끼함은 강한듯?? 제가 워낙 매운걸 좋아해서 그럴수도 있고요 치맥초보라 한번에 많이 못먹어요~ 긍데 허벅다리살쪽이라 좋았어요 다른맛으로 다리말고 허벅지로 또 나왔으면 좋겠어요 걍 다리살은 안좋아해용,5,4,5,5,2020년 10월 17일
142,치킨,강남구 역삼동,BBQ-서초점,qk**님,메이플버터갈릭（6개）/1,가슴부위인가요?6조각 적을줄알았는제 2조각먹으니배불러요. 번창하세요,5,5,4,5,2020년 10월 16일
143,치킨,강남구 역삼동,BBQ-서초점,ss**님,메이플6개＋황올반/1,존맛 카라멜팝콘 맛도 나고 또 시켜먹을거임 튀김도 굿,5,5,5,5,2020년 10월 16일
144,치킨,강남구 역삼동,BBQ-서초점,pa**님,황금올리브치킨/1,고기가 넘 많아서 좋고 바삭바삭 따끈따끈하게 배송.,5,5,5,5,2020년 10월 9일
145,치킨,강남구 역삼동,BBQ-서초점,se**님,황금올리브치킨순살/1,맛있었습니다~🤗🤗🤗🤗🤗,5,5,5,5,2020년 10월 8일
146,치킨,강남구 역삼동,BBQ-서초점,li**님,"핫 황금올리브 콤보반반（레드착착＋블랙페퍼）/1(추가메뉴(BBQ닭껍데기,BBQ 모듬볼 6개))",맛있게 먹었습니다~~ 감사합니다^^,5,5,5,5,2020년 9월 28일
147,치킨,강남구 역삼동,BBQ-서초점,da**님,황금올리브（반반）/1(추가메뉴(쇼콜라볼)),배달이 오래걸리긴했으나 맛은 무난해요,4,4,3,3,2020년 9월 27일
148,치킨,강남구 역삼동,BBQ-서초점,hs**님,"자메이카 통다리구이/1(추가메뉴(쇼콜라볼)),스모크치킨/1",자메이칸 ㄴ 맛잇네요 스모크는 쫌 느끼햇어요 ㅠㅠ,5,4,5,5,2020년 9월 21일
149,치킨,강남구 역삼동,BBQ-서초점,hy**님,황금올리브닭다리/1,맛도 좋고 너무 좋은데. 무슨 사정이 있으신지 이 지점은 영업을 안할 때가 너무 많네요,4,5,5,4,2020년 9월 21일
150,치킨,강남구 역삼동,BBQ-서초점,ne**님,황금올리브（반반）/1,역시 치킨은 반반이 진리 ㅇㅇ,5,5,5,5,2020년 9월 21일
151,치킨,강남구 역삼동,BBQ-서초점,손님,오리지널 콤보반반（황금올리브＋레드착착）/1(추가메뉴(BBQ 모듬볼 6개)),배달 진짜 빨리와서 놀랬어용,5,5,5,5,2020년 9월 20일
152,치킨,강남구 역삼동,BBQ-서초점,li**님,오리지널 콤보반반（황금올리브＋블랙페퍼）/1,맛있게 잘 먹었습니다~~ 감사합니다!!^^,5,4,5,5,2020년 9월 20일
153,치킨,강남구 역삼동,BBQ-서초점,ye**님,자메이카 통다리구이/1(추가메뉴(BBQ닭껍데기)),밥이랑 같이 먹으면 금세 뚝딱이네요!,5,5,5,5,2020년 9월 18일
154,치킨,강남구 역삼동,BBQ-서초점,cw**님,치즐링/1,치킨은좋으나ㅜㅜ이지점은 치즐링에 찍어먹는소스가 없대요 어제시킨다른지점은 다있었는데ㅜㅜ 그리고 콜라가 저리와서 목매주글뻔ㅜㅜ 콜라도못먹고ㅜㅜ,3,4,4,2,2020년 9월 17일
155,치킨,강남구 역삼동,BBQ-서초점,wa**님,황금올리브치킨/1,맛있네요 배달도 빠르고 좋왔음요,5,3,3,5,2020년 9월 16일
156,치킨,강남구 역삼동,BBQ-서초점,vi**님,황금올리브닭다리/1,늘~ 서초점 이용해요 근처에서 서초점이 제일 맛있네요,5,5,4,4,2020년 9월 15일
157,치킨,강남구 역삼동,BBQ-서초점,co**님,황금올리브치킨/1(추가메뉴(BBQ닭껍데기)),배달도 느리지 않고 맛도 늘 한결같아요 아이들이 오랜만에 간식으로 맛있게 먹었습니다,5,5,5,5,2020년 9월 14일
158,치킨,강남구 역삼동,BBQ-서초점,de**님,오리지날 양념치킨/1,비비큐중에서도 서초점이 최고에여. 양념치킨은 먹을때마다 짜릿해>< 잘먹겠습니다~~~,5,5,5,5,2020년 9월 13일
159,치킨,강남구 역삼동,BBQ-서초점,yo**님,"황금올리브속안심/1,양념소스 추가/8",자주 시켜먹는데 역쉬 늘 맛있는 bbq죠,5,5,5,5,2020년 9월 12일
160,치킨,강남구 역삼동,BBQ-서초점,an**님,황금올리브닭다리/1(추가메뉴(양념소스추가)),와 진짜 맛있다 ㄷㄷㄷ 꿀맛띠,5,5,5,5,2020년 9월 12일
161,치킨,강남구 역삼동,BBQ-서초점,yo**님,"핫황올 블랙페퍼 닭다리/1(추가메뉴(양념소스추가)),순살크래커 소스추가/1,맥주 1,000CC/1",배달분도 친절하고 맛있게 잘먹었습니다.,5,5,5,5,2020년 9월 10일
162,치킨,강남구 역삼동,BBQ-서초점,hu**님,황금올리브（반반）/1,배달도 좋고 맛있습니다,5,5,5,5,2020년 9월 5일
163,치킨,강남구 역삼동,BBQ-서초점,bl**님,황금올리브치킨/1,진리진리진리진리 그저 빛!,5,5,5,5,2020년 8월 31일
164,치킨,강남구 역삼동,BBQ-서초점,ta**님,황금올리브치킨/1,비비큐 휴라이드 맛있네요!!!,5,5,5,5,2020년 8월 30일
165,치킨,강남구 역삼동,BBQ-서초점,hi**님,"황금올리브（반반）/1,소주/1",맛맛맛맛맛맛맛맛맛있어요ㅎㅎㅎ,5,5,5,5,2020년 8월 28일
166,치킨,강남구 역삼동,BBQ-서초점,hw**님,핫황금올리브 블랙페퍼/1,맞두 좋쿠 배달도 빠르고 괞찬아요 추천합니다,4,4,3,4,2020년 8월 27일
167,치킨,강남구 역삼동,BBQ-서초점,mo**님,자메이카 통다리구이/1,아주 맛있게 숙삭했습니다,5,5,5,5,2020년 8월 21일
168,치킨,강남구 역삼동,BBQ-서초점,ls**님,"황금올리브치킨/1,양념소스 추가/3","너무 눅눅하고, 양도 왜 이렇게 작아졌는지.. 배달도 너무 늦었어요. 퇴근 시간 겹쳐서 이해하긴 하는데, 치킨도 일단 맛있지가 않았어요 ㅠㅠ",3,3,2,3,2020년 8월 21일
169,치킨,강남구 역삼동,BBQ-서초점,jh**님,황금올리브속안심/1(추가메뉴(황금알치즈볼（매운맛）)),맛있게 자알 먹었습니다~~~~~~~^^,5,4,5,4,2020년 8월 21일
170,치킨,강남구 역삼동,BBQ-서초점,k_**님,핫 황금올리브 콤보반반（레드착착＋블랙페퍼）/1,매콤하고 바삭바삭 맛있네요 남은건 에어프라이에 돌려먹으니 존맛 ㅎㅎ,5,5,5,5,2020년 8월 21일
171,치킨,강남구 역삼동,BBQ-서초점,se**님,"황금올리브치킨/1,코카-콜라 500ml/1",맛있게 배달해주셔서 감사합니다,5,5,5,5,2020년 8월 19일
172,치킨,강남구 역삼동,BBQ-서초점,re**님,"황금올리브핫윙/1,맥주 1,000CC/1",맛있죠. 뭐...역시 황금올리브 핫윙입니다. 치맥은 진리이구요~,5,5,5,5,2020년 8월 17일
173,치킨,강남구 역삼동,BBQ-서초점,hw**님,핫황올 블랙페퍼 순살/1,배달도빠르고 맛도 괞찬아요,4,3,4,3,2020년 8월 17일
174,치킨,강남구 역삼동,BBQ-서초점,co**님,황금올리브치킨/1(추가메뉴(BBQ닭껍데기)),아이들이너무 좋아합니다 맛있네요,5,5,5,5,2020년 8월 17일
175,치킨,강남구 역삼동,BBQ-서초점,sl**님,"순살치즐링/1,쇼콜라볼/1,bbq크림치즈볼/1,양념소스 추가/2",예상 배달시간보다 빠르게 잘 받았어요 맛있게 잘 먹었습니다,5,5,5,5,2020년 8월 17일
176,치킨,강남구 역삼동,BBQ-서초점,tj**님,"황금올리브닭다리/1,콜라 1.25L/1",👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,4,4,3,4,2020년 8월 17일
177,치킨,강남구 역삼동,BBQ-서초점,tt**님,황금올리브（반반）/1,비비큐 오랜만에 먹어도 역시는 역시 🧡,5,5,5,5,2020년 8월 16일
178,치킨,강남구 역삼동,BBQ-서초점,cr**님,황금올리브닭다리（반반）/1,배달 빨리오고 맛나게 먹었습니다.,5,5,5,5,2020년 8월 16일
179,치킨,강남구 역삼동,BBQ-서초점,ki**님,"황금올리브（반반）/1,맥주 1,000CC/2",맛있습니다 잘먹었습니다,5,5,5,5,2020년 8월 16일
180,치킨,강남구 역삼동,BBQ-서초점,he**님,"황금올리브치킨/1,자메이카 통다리구이/1(추가메뉴(양념소스추가))",맛있어요 오랜만에 먹었더니 ㅎ 담에도 또 시켜먹을께요 비가 많이 왔는데 생각보다 배달도 빨리와서 좋았어요,4,4,4,4,2020년 8월 16일
181,치킨,강남구 역삼동,BBQ-서초점,hu**님,황금올리브치킨/1,배달도 빠르고 컷팅 잘게 해달라고해서 먹으시면좋아요,5,5,5,5,2020년 8월 16일
182,치킨,강남구 역삼동,BBQ-서초점,92**님,황금올리브치킨/1(추가메뉴(bbq크림치즈볼)),말복에 가족끼리 잘먹었읍니다,5,5,4,5,2020년 8월 15일
183,치킨,강남구 역삼동,BBQ-서초점,lu**님,황금올리브치킨/1,역시 믿고 먹는 황금올리브! 남은 거 다음 날 에어프라이어에 데워 먹었더니 처음 먹은 것처럼 맛있네요~ 주말이라 그런지 배달이 1시간 넘게 걸려서 기다리다 지친 것만 빼면 너무너무 맛있었어요! 급하게 먹느라 사진은 다른 사진으로 대체합니다 ㅠㅠ,5,5,5,4,2020년 8월 13일
184,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,맛있게 먹었습니다 감사합니다,5,5,5,4,2020년 8월 12일
185,치킨,강남구 역삼동,BBQ-서초점,ya**님,"황금올리브치킨/1(추가메뉴(양념소스추가)),맥주 1,000CC/1",배달도 빠르고 맛있어요,5,5,5,5,2020년 8월 10일
186,치킨,강남구 역삼동,BBQ-서초점,hh**님,"핫 황금올리브 콤보반반（블랙페퍼＋크리스피）/1(추가메뉴(케이준감자)),비비소스 추가/1",비비소스 추가했는데 안왔어요문닫아서 전화를못받네요 환불 어케받죠,4,5,5,4,2020년 8월 9일
187,치킨,강남구 역삼동,BBQ-서초점,fr**님,오리지널 콤보반반（황금올리브＋블랙페퍼）/1,맛있어요 ~~후추맛 ~~~~,5,5,5,5,2020년 8월 6일
188,치킨,강남구 역삼동,BBQ-서초점,sa**님,황금올리브닭다리（반반）/1,다른 지점보다 훨씬 맛있어요 감사합니다,5,5,5,5,2020년 8월 6일
189,치킨,강남구 역삼동,BBQ-서초점,co**님,황금올리브치킨/1(추가메뉴(BBQ닭껍데기)),늘 맛있게 먹는집이네요 아이들과 잘 먹었습니다,5,5,5,5,2020년 8월 5일
190,치킨,강남구 역삼동,BBQ-서초점,ti**님,"황금올리브핫윙/1,올치팝（컵）/1,맥주 1,000CC/1,소주/1",믿고 먹는 국민치킨스~ 맛있게잘먹었습니다.,4,4,4,4,2020년 8월 3일
191,치킨,강남구 역삼동,BBQ-서초점,ye**님,자메이카 통다리구이/1(추가메뉴(BBQ닭껍데기)),완전 맛있어요! 치밥에 딱인 치킨입니다~,5,5,5,5,2020년 8월 3일
192,치킨,강남구 역삼동,BBQ-서초점,jc**님,황금올리브（반반）/1,치킨은 언제 먹어도 맛있죠~,4,4,4,4,2020년 8월 2일
193,치킨,강남구 역삼동,BBQ-서초점,ks**님,황금올리브（반반）/1,맛있고 몇번에 나누어서 렌지에 데워서도 먹었어요,5,5,5,5,2020년 8월 2일
194,치킨,강남구 역삼동,BBQ-서초점,lg**님,"황금올리브핫윙/1,콜라 1.25L/1",역시 치킨은 비비큐 ㅠ,5,5,5,5,2020년 8월 1일
195,치킨,강남구 역삼동,BBQ-서초점,손님,핫황금올리브 레드착착/1,튀김은 맛있는데 닭이 조금 작게 느껴졌어요 ㅜㅜ 그래도 맛있었어요~,4,3,3,5,2020년 8월 1일
196,치킨,강남구 역삼동,BBQ-서초점,손님,자메이카 통다리구이/1,할인해서 오랜만에 시켰는데 맛있게 잘 먹었네요.,5,5,5,5,2020년 7월 31일
197,치킨,강남구 역삼동,BBQ-서초점,cc**님,황금올리브（반반）/1,역시 후라이드는 감동 이에요~,4,5,4,5,2020년 7월 31일
198,치킨,강남구 역삼동,BBQ-서초점,go**님,황금올리브치킨/1,맛있게 잘 먹었어요 :),5,5,5,5,2020년 7월 31일
199,치킨,강남구 역삼동,BBQ-서초점,wh**님,"황금올리브속안심/1,비비소스 추가/1,양념소스 추가/1",왜 맵지 않은데 속에서 매워하는지.. 너무 맛있는데 속안심은 이번이 마지막 주문이었습니다..,5,5,5,5,2020년 7월 28일
200,치킨,강남구 역삼동,BBQ-서초점,qk**님,"오리지널 콤보반반（황금올리브＋찐킹소스）/1,멘보샤/1",핫양념? 은많이맵네요. 양념후라이드반인줄알고시켰어요,5,5,5,5,2020년 7월 26일
201,치킨,강남구 역삼동,BBQ-서초점,cr**님,황금올리브닭다리/1,배달 빠르고 맛좋고 양도 정량이고 굿입니다. 딱.상상하시는.맛좋은 치킨!,5,5,5,5,2020년 7월 26일
202,치킨,강남구 역삼동,BBQ-서초점,ny**님,황금올리브（반반）/1,전부 다 좋았는데 요청사항은 항상 안 들어주시는 것 같아요 다음번 부터라도 제발 확인좀 해주세요 치킨 무 주시면 먹을 사람이 없어서 음식물 trash가 돼요,3,5,5,5,2020년 7월 26일
203,치킨,강남구 역삼동,BBQ-서초점,wo**님,황금올리브치킨/1,서초점에서만머금 사진을 좀 못찍엇네여 급히 먹으려고,5,5,5,5,2020년 7월 26일
204,치킨,강남구 역삼동,BBQ-서초점,br**님,황금올리브속안심/1(추가메뉴(BBQ소떡)),카드 이벤트 때문에 소떡소떡도 추가 주문해봤는데 기대 이상으로 맛있네요! 치킨은 말하면 입 아프고요 ㅋㅋㅋㅋ,5,5,5,5,2020년 7월 25일
205,치킨,강남구 역삼동,BBQ-서초점,gl**님,황금올리브（반반）/1,음식은 맛있었지만 튀김옷에 머리카락이 있네요,1,3,3,3,2020년 7월 23일
206,치킨,강남구 역삼동,BBQ-서초점,ne**님,황금올리브（반반）/1,정말 감사합니다~ 전화로 배달 시간 문의드렸는데 친절하게 말씀도 해주시고 신뢰가 갑니다 :) 항상 이러한 마음 그대로 가시면 더욱 성장하시고 잘되시리라 믿어요~! 코로나19로 힘드시겠지만 좀만 힘내십시오~~! 잘 먹겠습니다!!,5,5,5,5,2020년 7월 22일
207,치킨,강남구 역삼동,BBQ-서초점,ye**님,황금올리브닭다리/1,배달은 빨랐고 닭다리는 사이즈가 작아진듯해요 갯수는 늘 같은 8개..,5,5,3,5,2020년 7월 21일
208,치킨,강남구 역삼동,BBQ-서초점,an**님,황금올리브치킨순살/1,배달도 빠르고 맛있어요,5,5,5,5,2020년 7월 20일
209,치킨,강남구 역삼동,BBQ-서초점,lo**님,순살치즐링/1,양도 많고 순살이라 먹기도 편했습니다.,5,5,5,5,2020년 7월 20일
210,치킨,강남구 역삼동,BBQ-서초점,tj**님,황금올리브치킨/1(추가메뉴(BBQ닭껍데기)),늘 맛있게 즐겁게 먹네요,5,5,5,5,2020년 7월 19일
211,치킨,강남구 역삼동,BBQ-서초점,qk**님,황금올리브닭다리（반반）/1(추가메뉴(bbq크림치즈볼)),배신하지않음 후라이드는 비비큐,5,5,5,5,2020년 7월 19일
212,치킨,강남구 역삼동,BBQ-서초점,ci**님,황금올리브치킨/1,"배송은 1시간 20분, 치킨은 식어서 기름지게 미리 해놓은 치킨 더럽게 맛없네요. 배송비는 받으면서 배송은 최악 다시는 안시킨다.",1,2,3,1,2020년 7월 16일
213,치킨,강남구 역삼동,BBQ-서초점,br**님,황금올리브속안심/1,오랜만에 먹는데 넘나 맛있어요 부드럽고~,5,5,5,5,2020년 7월 16일
214,치킨,강남구 역삼동,BBQ-서초점,sk**님,소이갈릭스（윙）/1,소스 많이 발라달라고 요청드렸는데 밑에는 거의 후라이드수준으로 와서 아쉬웠어요ㅠㅠㅠㅠㅠㅠㅠ 그래도 맛있게 먹었습니다,5,4,5,5,2020년 7월 16일
215,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,맛있게 먹었습니다 감사합니다,5,5,5,5,2020년 7월 15일
216,치킨,강남구 역삼동,BBQ-서초점,ha**님,"황금올리브닭다리/1,치킨무 추가/1",good good good,5,5,5,5,2020년 7월 15일
